t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,z_bit,vz_bit,z_piston,vz_piston,z_insert,vz_insert,szz_bit,Fc_rock_insert_x,Fc_rock_insert_y,Fc_rock_insert_z,Fc_piston_bit_x,Fc_piston_bit_y,Fc_piston_bit_z,Fc_plate_bit_x,Fc_plate_bit_y,Fc_plate_bit_z,eEl,eJnt,eGc,eFric,eCund,eLys
1.39568e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293269,-1.18356,0.544766,-9.21919,0.162594,-0.000136916,-9949.97,0,0,0,-2019.77,-1540.68,-131421,0,0,0,-7.8523,-2.37018e-09,-0.200096,-0.0847646,0,0
1.41053e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293268,-1.19704,0.544765,-9.20277,0.162594,-0.000138373,-12287.7,0,0,0,-2322.38,-865.793,-103381,0,0,0,-7.98689,-2.44632e-09,-0.171293,-0.0862864,0,0
1.42537e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293268,-1.20795,0.544763,-9.1895,0.162594,-0.000139829,-15130.4,0,0,0,-2689.74,722.38,-88392.8,0,0,0,-8.10481,-2.524e-09,-0.160779,-0.0878911,0,0
1.44022e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293268,-1.21774,0.544762,-9.17758,0.162594,-0.000141286,-18576.5,0,0,0,-2841.07,2246.76,-84767.2,0,0,0,-8.21529,-2.60313e-09,-0.165481,-0.0893404,0,0
1.45507e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293268,-1.22728,0.544761,-9.16597,0.162594,-0.000142742,-22741.4,0,0,0,-3211.51,2577.15,-80628.7,0,0,0,-8.3215,-2.68366e-09,-0.167931,-0.0908696,0,0
1.46992e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293268,-1.2361,0.544759,-9.15523,0.162594,-0.000144199,-27759.4,0,0,0,-3066.13,2111.01,-70719.8,0,0,0,-8.42232,-2.7656e-09,-0.159155,-0.0926589,0,0
1.48476e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293267,-1.24386,0.544758,-9.14579,0.162594,-0.000145655,-33787,0,0,0,-2124.06,1509.78,-62523,0,0,0,-8.51741,-2.84904e-09,-0.148058,-0.0947536,0,0
1.49961e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293267,-1.25087,0.544756,-9.13725,0.162594,-0.000147112,-41005.2,0,0,0,-1332.72,1519.66,-61614.3,0,0,0,-8.60657,-2.93411e-09,-0.147003,-0.0961814,0,0
1.51446e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293267,-1.25877,0.544755,-9.12764,0.162594,-0.000148568,-49622.9,0,0,0,-1394.36,1593.46,-81561.1,0,0,0,-8.68619,-3.02093e-09,-0.164778,-0.0973715,0,0
1.52931e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293267,-1.27046,0.544754,-9.11341,0.162594,-0.000150025,-59879.9,0,0,0,-1830.91,1892.56,-119764,0,0,0,-8.75069,-3.10951e-09,-0.21233,-0.0988833,0,0
1.54415e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293267,-1.28698,0.544752,-9.0933,0.162594,-0.000151482,-72051.2,0,0,0,-1989.87,1763.05,-164271,0,0,0,-8.801,-3.19978e-09,-0.272304,-0.100214,0,0
1.559e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293267,-1.30737,0.544751,-9.06848,0.162594,-0.000152938,-86450,0,0,0,-1788.42,1546.6,-185246,0,0,0,-8.85457,-3.29165e-09,-0.307485,-0.101164,0,0
1.57385e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293266,-1.32917,0.54475,-9.04193,0.162594,-0.000154395,-103433,0,0,0,-1141.03,1072.87,-183470,0,0,0,-8.93694,-3.38506e-09,-0.300407,-0.102375,0,0
1.5887e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293266,-1.34926,0.544748,-9.01747,0.162594,-0.000155851,-123402,0,0,0,-307.961,822.228,-157774,0,0,0,-9.05363,-3.48004e-09,-0.262023,-0.104181,0,0
1.60354e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293266,-1.36539,0.544747,-8.99784,0.162594,-0.000157308,-146813,0,0,0,-181.217,347.677,-119059,0,0,0,-9.18909,-3.57665e-09,-0.215308,-0.105929,0,0
1.61839e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293266,-1.37717,0.544746,-8.9835,0.162594,-0.000158764,-174176,0,0,0,-599.958,-201.128,-85706.4,0,0,0,-9.33007,-3.67501e-09,-0.177804,-0.106701,0,0
1.63324e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293266,-1.38571,0.544744,-8.9731,0.162594,-0.000160221,-206062,0,0,0,-656.799,-924.13,-62759.1,0,0,0,-9.46699,-3.77516e-09,-0.154723,-0.107315,0,0
1.64809e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293265,-1.39238,0.544743,-8.96498,0.162594,-0.000161677,-243109,0,0,0,-694.228,-1206.51,-55209.1,0,0,0,-9.58268,-3.87709e-09,-0.148129,-0.107915,0,0
1.66294e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293265,-1.39888,0.544742,-8.95707,0.162594,-0.000163134,-286022,0,0,0,-860.021,-953.573,-61216.1,0,0,0,-9.66215,-3.98078e-09,-0.157558,-0.108745,0,0
1.67778e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293265,-1.40754,0.54474,-8.94653,0.162594,-0.000164591,-335583,0,0,0,-840.377,-541.706,-93208.8,0,0,0,-9.71224,-4.08621e-09,-0.186505,-0.109764,0,0
1.69263e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293265,-1.42096,0.544739,-8.93019,0.162594,-0.000166047,-392654,0,0,0,-969.534,-763.869,-138392,0,0,0,-9.75856,-4.19338e-09,-0.238192,-0.111311,0,0
1.70748e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293264,-1.43836,0.544738,-8.90901,0.162594,-0.000167504,-458178,0,0,0,-1120.38,-1068.73,-161920,0,0,0,-9.82226,-4.30231e-09,-0.272348,-0.114039,0,0
1.72233e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293264,-1.45696,0.544736,-8.88637,0.162594,-0.00016896,-533188,0,0,0,-1218.42,-1140.77,-159764,0,0,0,-9.91539,-4.413e-09,-0.267615,-0.117725,0,0
1.73717e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293264,-1.47456,0.544735,-8.86494,0.162594,-0.000170417,-618805,0,0,0,-1074.36,-787.561,-146379,0,0,0,-10.0322,-4.52551e-09,-0.257724,-0.120637,0,0
1.75202e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293264,-1.49068,0.544734,-8.84531,0.162594,-0.000171873,-716247,0,0,0,-897.494,-1683.54,-135024,0,0,0,-10.1464,-4.63991e-09,-0.265914,-0.121452,0,0
1.76687e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293264,-1.50618,0.544732,-8.82645,0.162594,-0.00017333,-826826,0,0,0,-623.504,-2306.4,-135867,0,0,0,-10.2477,-4.75623e-09,-0.280769,-0.121469,0,0
1.78172e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293263,-1.52175,0.544731,-8.80748,0.162594,-0.000174786,-951953,0,0,0,-164.786,-2976.47,-137458,0,0,0,-10.3451,-4.87439e-09,-0.287299,-0.121299,0,0
1.79656e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293263,-1.53754,0.54473,-8.78827,0.162594,-0.000176243,-1.09314e+06,0,0,0,582.388,-3663.76,-139435,0,0,0,-10.435,-4.99422e-09,-0.282447,-0.121469,0,0
1.81141e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293263,-1.55383,0.544729,-8.76843,0.162594,-0.000177699,-1.25199e+06,0,0,0,1464.79,-4519.38,-140118,0,0,0,-10.5173,-5.1156e-09,-0.273889,-0.12269,0,0
1.82626e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293263,-1.56999,0.544727,-8.74876,0.162594,-0.000179156,-1.43022e+06,0,0,0,2181.26,-5405.84,-136627,0,0,0,-10.6234,-5.2386e-09,-0.260685,-0.124913,0,0
1.84111e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293262,-1.58525,0.544726,-8.73019,0.162594,-0.000180613,-1.62964e+06,0,0,0,2877.97,-6327.39,-126508,0,0,0,-10.7702,-5.36335e-09,-0.243478,-0.127613,0,0
1.85595e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293262,-1.59918,0.544725,-8.71323,0.162594,-0.000182069,-1.85212e+06,0,0,0,3189.76,-7023.55,-113911,0,0,0,-10.9215,-5.49006e-09,-0.232644,-0.130546,0,0
1.8708e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293262,-1.61151,0.544723,-8.69822,0.162594,-0.000183526,-2.09968e+06,0,0,0,3364.4,-6792.31,-100375,0,0,0,-11.0368,-5.61885e-09,-0.230614,-0.133249,0,0
1.88565e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293262,-1.62299,0.544722,-8.68424,0.162594,-0.000184982,-2.37437e+06,0,0,0,3276.94,-5599.96,-98131.2,0,0,0,-11.1232,-5.74984e-09,-0.227235,-0.135516,0,0
1.9005e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293262,-1.63418,0.544721,-8.67062,0.162594,-0.000186439,-2.67834e+06,0,0,0,3211.67,-4958.96,-94886.2,0,0,0,-11.2064,-5.88303e-09,-0.21645,-0.137477,0,0
1.91535e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293261,-1.64487,0.544719,-8.6576,0.162594,-0.000187895,-3.01382e+06,0,0,0,2909.55,-4242.22,-90480.3,0,0,0,-11.2926,-6.01836e-09,-0.211081,-0.138895,0,0
1.93019e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293261,-1.65562,0.544718,-8.64452,0.162594,-0.000189352,-3.38308e+06,0,0,0,2506.35,-4281.45,-97332.6,0,0,0,-11.3804,-6.15565e-09,-0.223976,-0.140007,0,0
1.94504e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293261,-1.66852,0.544717,-8.62882,0.162594,-0.000190808,-3.78845e+06,0,0,0,2165.41,-4781.2,-126830,0,0,0,-11.4707,-6.29473e-09,-0.253737,-0.141045,0,0
1.95989e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293261,-1.68473,0.544716,-8.60908,0.162594,-0.000192265,-4.2323e+06,0,0,0,1474.48,-5278.37,-151026,0,0,0,-11.5605,-6.4355e-09,-0.296182,-0.142174,0,0
1.97474e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29326,-1.70341,0.544714,-8.58635,0.162594,-0.000193722,-4.71702e+06,0,0,0,770.327,-5957.48,-169887,0,0,0,-11.6397,-6.57803e-09,-0.329757,-0.143082,0,0
1.98958e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29326,-1.72317,0.544713,-8.56229,0.162594,-0.000195178,-5.24503e+06,0,0,0,437.729,-6561.17,-173817,0,0,0,-11.7078,-6.72247e-09,-0.334309,-0.143632,0,0
2.00443e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29326,-1.74276,0.544712,-8.53843,0.162594,-0.000196635,-5.81872e+06,0,0,0,763.881,-7010.83,-163417,0,0,0,-11.7836,-6.86897e-09,-0.314418,-0.143835,0,0
2.01928e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29326,-1.76074,0.544711,-8.51655,0.162594,-0.000198091,-6.44049e+06,0,0,0,1144.2,-7162.44,-145726,0,0,0,-11.8903,-7.01759e-09,-0.285906,-0.144078,0,0
2.03413e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293259,-1.77619,0.544709,-8.49773,0.162594,-0.000199548,-7.1127e+06,0,0,0,1083.31,-6183.02,-121126,0,0,0,-12.0342,-7.16827e-09,-0.259304,-0.144403,0,0
2.04897e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293259,-1.78908,0.544708,-8.48204,0.162594,-0.000201004,-7.83766e+06,0,0,0,1362.34,-4405.14,-100854,0,0,0,-12.19,-7.32091e-09,-0.237433,-0.144758,0,0
2.06382e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293259,-1.80012,0.544707,-8.4686,0.162594,-0.000202461,-8.61762e+06,0,0,0,1408.2,-2263.46,-91010.1,0,0,0,-12.3164,-7.4754e-09,-0.225467,-0.145281,0,0
2.07867e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293258,-1.81032,0.544706,-8.45618,0.162594,-0.000203917,-9.45474e+06,0,0,0,1086.35,-340.907,-87079,0,0,0,-12.4029,-7.63173e-09,-0.225669,-0.146271,0,0
2.09352e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293258,-1.82046,0.544704,-8.44384,0.162594,-0.000205374,-1.03511e+07,0,0,0,368.522,1588.92,-91201.9,0,0,0,-12.4752,-7.78995e-09,-0.235626,-0.147735,0,0
2.10836e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293258,-1.83142,0.544703,-8.4305,0.162594,-0.000206831,-1.13086e+07,0,0,0,-253.798,3185.04,-98421.6,0,0,0,-12.5557,-7.95019e-09,-0.244355,-0.149684,0,0
2.12321e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293258,-1.84309,0.544702,-8.4163,0.162594,-0.000208287,-1.23292e+07,0,0,0,-1085.11,4340.32,-102282,0,0,0,-12.6457,-8.11251e-09,-0.241053,-0.151938,0,0
2.13806e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293257,-1.85457,0.5447,-8.40232,0.162594,-0.000209744,-1.34145e+07,0,0,0,-1745.35,4520.18,-98117.4,0,0,0,-12.7401,-8.27697e-09,-0.233648,-0.154343,0,0
2.15291e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293257,-1.86597,0.544699,-8.38845,0.162594,-0.0002112,-1.45661e+07,0,0,0,-3200.51,4558.02,-102978,0,0,0,-12.834,-8.44358e-09,-0.239348,-0.156189,0,0
2.16776e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293257,-1.87819,0.544698,-8.37357,0.162594,-0.000212657,-1.57852e+07,0,0,0,-3473.18,4411.84,-113018,0,0,0,-12.9236,-8.61241e-09,-0.264312,-0.157725,0,0
2.1826e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293257,-1.89241,0.544697,-8.35626,0.162594,-0.000214113,-1.70733e+07,0,0,0,-3894.79,4984.59,-134598,0,0,0,-13.0082,-8.78348e-09,-0.295799,-0.15918,0,0
2.19745e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293256,-1.90915,0.544696,-8.33588,0.162594,-0.00021557,-1.84312e+07,0,0,0,-4215.3,5897.53,-157979,0,0,0,-13.0862,-8.95686e-09,-0.325498,-0.160725,0,0
2.2123e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293256,-1.92804,0.544694,-8.31288,0.162594,-0.000217026,-1.98597e+07,0,0,0,-4026.83,7125.16,-171553,0,0,0,-13.1543,-9.13252e-09,-0.343627,-0.162675,0,0
2.22715e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293256,-1.94784,0.544693,-8.28878,0.162594,-0.000218483,-2.13596e+07,0,0,0,-3951.93,8550.18,-174313,0,0,0,-13.2218,-9.31033e-09,-0.338393,-0.165075,0,0
2.24199e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293255,-1.967,0.544692,-8.26545,0.162594,-0.00021994,-2.29312e+07,0,0,0,-4342.87,9786.52,-157916,0,0,0,-13.3174,-9.49006e-09,-0.315221,-0.167631,0,0
2.25684e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293255,-1.98391,0.544691,-8.24486,0.162594,-0.000221396,-2.45749e+07,0,0,0,-4347.79,10462,-134941,0,0,0,-13.4583,-9.67152e-09,-0.291097,-0.170129,0,0
2.27169e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293255,-1.99745,0.544689,-8.22837,0.162594,-0.000222853,-2.62905e+07,0,0,0,-3943.51,10543.7,-100058,0,0,0,-13.6215,-9.85471e-09,-0.267145,-0.172706,0,0
2.28654e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293254,-2.00761,0.544688,-8.21602,0.162594,-0.000224309,-2.8078e+07,0,0,0,-3506.95,9503.65,-74330.3,0,0,0,-13.7708,-1.00398e-08,-0.242545,-0.175326,0,0
2.30138e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293254,-2.01495,0.544687,-8.20707,0.162594,-0.000225766,-2.99369e+07,0,0,0,-3456.25,7721.56,-55111.9,0,0,0,-13.8904,-1.0227e-08,-0.227148,-0.177686,0,0
2.31623e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293254,-2.02082,0.544686,-8.19994,0.162594,-0.000227222,-3.18669e+07,0,0,0,-3194.81,7396.45,-49006,0,0,0,-13.979,-1.04167e-08,-0.225423,-0.180033,0,0
2.33108e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293254,-2.02693,0.544685,-8.1925,0.162594,-0.000228679,-3.3867e+07,0,0,0,-3078.61,7654.27,-59428.8,0,0,0,-14.0441,-1.06089e-08,-0.235314,-0.182754,0,0
2.34593e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293253,-2.03538,0.544683,-8.18222,0.162594,-0.000230135,-3.59365e+07,0,0,0,-2495.68,7935.26,-89412.1,0,0,0,-14.1036,-1.08036e-08,-0.261596,-0.185212,0,0
2.36077e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293253,-2.04822,0.544682,-8.16657,0.162594,-0.000231592,-3.80742e+07,0,0,0,-1624.43,8224.29,-136605,0,0,0,-14.1673,-1.10007e-08,-0.313048,-0.187024,0,0
2.37562e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293253,-2.06714,0.544681,-8.14354,0.162594,-0.000233049,-4.02791e+07,0,0,0,-832.044,7981.99,-187191,0,0,0,-14.2307,-1.12001e-08,-0.38589,-0.188602,0,0
2.39047e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293252,-2.09106,0.54468,-8.11442,0.162594,-0.000234505,-4.25496e+07,0,0,0,-70.4987,7732.08,-220164,0,0,0,-14.299,-1.14014e-08,-0.446301,-0.189898,0,0
2.40532e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293252,-2.11669,0.544678,-8.08321,0.162594,-0.000235962,-4.48844e+07,0,0,0,479.325,7193.04,-219467,0,0,0,-14.388,-1.16047e-08,-0.450081,-0.190478,0,0
2.42016e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293252,-2.14015,0.544677,-8.05465,0.162594,-0.000237418,-4.72818e+07,0,0,0,863.513,6118.47,-182414,0,0,0,-14.5078,-1.18101e-08,-0.39076,-0.190874,0,0
2.43501e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293251,-2.1583,0.544676,-8.03257,0.162594,-0.000238875,-4.97403e+07,0,0,0,1148.25,4442.45,-130170,0,0,0,-14.6573,-1.20176e-08,-0.312907,-0.191546,0,0
2.44986e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293251,-2.1706,0.544675,-8.01759,0.162594,-0.000240331,-5.22579e+07,0,0,0,1980.19,3307.64,-85882.3,0,0,0,-14.8199,-1.22273e-08,-0.263473,-0.191964,0,0
2.46471e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293251,-2.17926,0.544674,-8.00705,0.162594,-0.000241788,-5.48329e+07,0,0,0,1974.31,2978.03,-67366.6,0,0,0,-14.9593,-1.24392e-08,-0.25181,-0.19238,0,0
2.47956e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29325,-2.18689,0.544672,-7.99776,0.162594,-0.000243244,-5.74633e+07,0,0,0,1349.75,2523.9,-70262.1,0,0,0,-15.0482,-1.26536e-08,-0.260142,-0.192695,0,0
2.4944e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29325,-2.19582,0.544671,-7.98689,0.162594,-0.000244701,-6.01472e+07,0,0,0,1326.63,1320.34,-90451.5,0,0,0,-15.1036,-1.28705e-08,-0.274688,-0.193196,0,0
2.50925e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.29325,-2.20825,0.54467,-7.97176,0.162594,-0.000246158,-6.28825e+07,0,0,0,1496.46,-198.878,-126735,0,0,0,-15.1668,-1.30898e-08,-0.30693,-0.194525,0,0
2.5241e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293249,-2.22448,0.544669,-7.952,0.162594,-0.000247614,-6.56672e+07,0,0,0,1331.31,-1712.8,-154718,0,0,0,-15.2458,-1.33112e-08,-0.348406,-0.196387,0,0
2.53895e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293249,-2.2433,0.544668,-7.92909,0.162594,-0.000249071,-6.84991e+07,0,0,0,1317.17,-2662.4,-170995,0,0,0,-15.3177,-1.35346e-08,-0.367046,-0.197926,0,0
2.55379e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293249,-2.26275,0.544667,-7.90541,0.162594,-0.000250527,-7.13762e+07,0,0,0,1603.87,-3419.62,-163785,0,0,0,-15.3821,-1.37602e-08,-0.35838,-0.199098,0,0
2.56864e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293248,-2.2809,0.544665,-7.88331,0.162594,-0.000251984,-7.42962e+07,0,0,0,1990.3,-4455.16,-149536,0,0,0,-15.4676,-1.3988e-08,-0.343998,-0.200286,0,0
2.58349e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293248,-2.29706,0.544664,-7.86363,0.162594,-0.00025344,-7.72571e+07,0,0,0,1596.33,-5142.09,-134279,0,0,0,-15.5908,-1.42183e-08,-0.338783,-0.201487,0,0
2.59834e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293248,-2.31238,0.544663,-7.84499,0.162594,-0.000254897,-8.02565e+07,0,0,0,1948.16,-5698.6,-131871,0,0,0,-15.729,-1.44513e-08,-0.34319,-0.202894,0,0
2.61318e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293247,-2.32797,0.544662,-7.82601,0.162594,-0.000256353,-8.32923e+07,0,0,0,2196.28,-6182.61,-136961,0,0,0,-15.8416,-1.46868e-08,-0.355207,-0.204071,0,0
2.62803e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293247,-2.34406,0.544661,-7.80642,0.162594,-0.00025781,-8.63622e+07,0,0,0,2687.9,-6588.3,-142101,0,0,0,-15.9137,-1.49249e-08,-0.357183,-0.205221,0,0
2.64288e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293247,-2.36036,0.54466,-7.78658,0.162594,-0.000259267,-8.94639e+07,0,0,0,2964.54,-6951.15,-142491,0,0,0,-15.9752,-1.51653e-08,-0.343168,-0.206673,0,0
2.65773e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293246,-2.37672,0.544658,-7.76666,0.162594,-0.000260723,-9.25949e+07,0,0,0,3458.3,-7548.55,-142030,0,0,0,-16.0623,-1.54079e-08,-0.332606,-0.208559,0,0
2.67257e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293246,-2.39288,0.544657,-7.74699,0.162594,-0.00026218,-9.5753e+07,0,0,0,3872.65,-7613.59,-139970,0,0,0,-16.1749,-1.56526e-08,-0.333757,-0.21044,0,0
2.68742e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293246,-2.40835,0.544656,-7.72816,0.162594,-0.000263636,-9.89355e+07,0,0,0,3987.92,-7794.69,-129251,0,0,0,-16.2936,-1.58996e-08,-0.331318,-0.212171,0,0
2.70227e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293245,-2.42233,0.544655,-7.71113,0.162594,-0.000265093,-1.0214e+08,0,0,0,3718.55,-7255.51,-112048,0,0,0,-16.4117,-1.61487e-08,-0.317899,-0.213867,0,0
2.71712e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293245,-2.43409,0.544654,-7.69682,0.162594,-0.00026655,-1.05364e+08,0,0,0,3186.38,-6537.88,-93386.5,0,0,0,-16.5267,-1.64002e-08,-0.299278,-0.215211,0,0
2.73197e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293245,-2.44403,0.544653,-7.68472,0.162594,-0.000268006,-1.08605e+08,0,0,0,2887.73,-5967.46,-82460.5,0,0,0,-16.6322,-1.6654e-08,-0.28641,-0.216471,0,0
2.74681e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293244,-2.4537,0.544652,-7.67295,0.162594,-0.000269463,-1.1186e+08,0,0,0,2338.46,-4897.86,-88825.8,0,0,0,-16.7245,-1.69102e-08,-0.293686,-0.217973,0,0
2.76166e-05,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,4,0,0,0.293244,-2.46496,0.54465,-7.65925,0.162594,-0.00027092,-1.15125e+08,0,0,0,1385.56,-4500.98,-109694,0,0,0,-16.8011,-1.71688e-08,-0.31729,-0.219219,0,0
